"","cap-shape","cap-surface","cap-color","bruises","odor","gill-attachment","gill-spacing","gill-size","gill-color","stalk-shape","stalk-root","stalk-surface-above-ring","stalk-surface-below-ring","stalk-color-above-ring","stalk-color-below-ring","veil-type","veil-color","ring-number","ring-type","spore-print-color","population","class"
"1129","x","f","w","FALSE","n","FALSE","w","b","h","t","e","s","f","w","w","p","w","o","e","n","a","e"
"2107","f","f","n","TRUE","n","FALSE","c","b","p","t","b","s","s","w","w","p","w","o","p","n","v","e"
"2846","x","y","g","TRUE","n","FALSE","c","b","p","t","b","s","s","p","g","p","w","o","p","k","y","e"
"3311","f","y","e","TRUE","n","FALSE","c","b","n","t","b","s","s","p","w","p","w","o","p","n","v","e"
"823","b","s","y","TRUE","a","FALSE","c","b","n","e","c","s","s","w","w","p","w","o","p","k","s","e"
"874","x","f","n","TRUE","n","FALSE","c","b","n","t","b","s","s","g","w","p","w","o","p","k","v","e"
"435","f","s","w","TRUE","l","FALSE","w","n","n","t","b","s","s","w","w","p","w","o","p","n","v","e"
"1462","x","s","w","FALSE","n","FALSE","w","b","n","t","e","f","f","w","w","p","w","o","e","k","s","e"
"2751","x","y","n","TRUE","n","FALSE","c","b","n","t","b","s","s","p","w","p","w","o","p","n","y","e"
"7945","k","s","n","FALSE","n",NA,"c","b","y","e","?","s","s","o","o","p","o","o","p","y","v","e"
"2890","x","y","g","TRUE","n","FALSE","c","b","w","t","b","s","s","w","g","p","w","o","p","k","v","e"
"3439","f","f","e","TRUE","n","FALSE","c","b","u","t","b","s","s","p","g","p","w","o","p","k","y","e"
"76","f","s","y","TRUE","l","FALSE","w","n","p","t","b","s","s","w","w","p","w","o","p","n","v","e"
"373","x","s","y","TRUE","a","FALSE","c","b","w","e","c","s","s","w","w","p","w","o","p","k","s","e"
"2868","x","y","n","TRUE","n","FALSE","c","b","u","t","b","s","s","p","p","p","w","o","p","n","y","e"
"1983","x","y","w","TRUE","l","FALSE","c","b","k","e","c","s","s","w","w","p","w","o","p","k","n","e"
"7548","k","s","n","FALSE","n",NA,"c","b","y","e","?","s","s","o","o","p","n","o","p","n","v","e"
"2031","x","y","e","TRUE","n","FALSE","c","b","u","t","b","s","s","w","p","p","w","o","p","k","v","e"
"438","x","y","w","TRUE","l","FALSE","c","b","g","e","c","s","s","w","w","p","w","o","p","n","n","e"
"12","x","y","y","TRUE","a","FALSE","c","b","n","e","c","s","s","w","w","p","w","o","p","k","s","e"
"3108","f","y","e","TRUE","n","FALSE","c","b","u","t","b","s","s","p","p","p","w","o","p","k","v","e"
"1930","f","s","g","FALSE","n","FALSE","w","b","p","t","e","s","s","w","w","p","w","o","e","k","s","e"
"40","b","s","y","TRUE","l","FALSE","c","b","k","e","c","s","s","w","w","p","w","o","p","k","s","e"
"711","f","y","y","TRUE","a","FALSE","c","b","w","e","r","s","y","w","w","p","w","o","p","k","s","e"
"1767","f","s","g","FALSE","n","FALSE","w","b","n","t","e","s","f","w","w","p","w","o","e","n","a","e"
"1117","f","f","g","FALSE","n","FALSE","w","b","n","t","e","f","f","w","w","p","w","o","e","n","s","e"
"1966","f","s","n","FALSE","n","FALSE","w","b","p","t","e","s","s","w","w","p","w","o","e","k","s","e"
"3000","x","y","n","TRUE","n","FALSE","c","b","u","t","b","s","s","w","p","p","w","o","p","n","v","e"
"8011","x","s","n","FALSE","n",NA,"c","b","y","e","?","s","s","o","o","p","n","o","p","y","v","e"
"1477","f","s","n","FALSE","n","FALSE","w","b","p","t","e","f","f","w","w","p","w","o","e","k","a","e"
"50","f","y","y","TRUE","l","FALSE","c","b","w","e","r","s","y","w","w","p","w","o","p","k","s","e"
"1804","x","y","n","TRUE","n","FALSE","c","b","p","t","b","s","s","p","w","p","w","o","p","n","v","e"
"2400","x","f","e","TRUE","n","FALSE","c","b","n","t","b","s","s","w","w","p","w","o","p","k","y","e"
"1564","x","f","n","TRUE","n","FALSE","c","b","p","t","b","s","s","p","g","p","w","o","p","n","v","e"
"4967","k","s","n","TRUE","n","FALSE","c","b","e","e","?","s","s","w","w","p","w","t","e","w","c","e"
"2482","x","f","e","TRUE","n","FALSE","c","b","n","t","b","s","s","w","g","p","w","o","p","k","y","e"
"1184","x","y","w","TRUE","a","FALSE","c","b","n","e","c","s","s","w","w","p","w","o","p","k","n","e"
"7843","x","s","g","FALSE","n","FALSE","w","b","w","e","?","k","s","w","w","p","w","t","p","w","s","e"
"1444","f","f","n","FALSE","n","FALSE","w","b","n","t","e","f","f","w","w","p","w","o","e","n","s","e"
"2791","f","f","g","TRUE","n","FALSE","c","b","p","t","b","s","s","g","w","p","w","o","p","n","y","e"
"70","x","f","g","FALSE","n","FALSE","c","n","p","e","e","s","s","w","w","p","w","o","p","n","v","e"
"1913","x","y","e","TRUE","n","FALSE","c","b","n","t","b","s","s","g","p","p","w","o","p","k","v","e"
"4411","f","f","e","TRUE","n","FALSE","c","b","u","t","b","s","s","g","w","p","w","o","p","n","y","e"
"2793","x","f","g","TRUE","n","FALSE","c","b","u","t","b","s","s","w","w","p","w","o","p","n","v","e"
"7789","f","s","n","FALSE","n",NA,"c","b","o","e","?","s","s","o","o","p","o","o","p","y","c","e"
"2306","x","y","g","TRUE","n","FALSE","c","b","n","t","b","s","s","p","p","p","w","o","p","n","y","e"
"4254","f","y","g","TRUE","n","FALSE","c","b","u","t","b","s","s","g","g","p","w","o","p","n","y","e"
"7515","x","f","w","FALSE","n","FALSE","w","b","p","e","?","s","s","w","w","p","w","t","p","w","n","e"
"2586","x","y","g","TRUE","n","FALSE","c","b","p","t","b","s","s","p","p","p","w","o","p","n","v","e"
"1386","x","f","g","FALSE","n","FALSE","w","b","h","t","e","s","f","w","w","p","w","o","e","k","a","e"
"5758","x","s","b","TRUE","n","FALSE","c","b","w","e","?","s","s","w","w","p","w","t","e","w","c","e"
"398","x","y","y","TRUE","l","FALSE","c","b","w","e","c","s","s","w","w","p","w","o","p","n","s","e"
"135","f","s","w","TRUE","a","FALSE","w","n","p","t","b","s","s","w","w","p","w","o","p","n","v","e"
"1829","x","s","g","FALSE","n","FALSE","w","b","p","t","e","f","s","w","w","p","w","o","e","n","a","e"
"2748","x","y","n","TRUE","n","FALSE","c","b","u","t","b","s","s","w","w","p","w","o","p","k","y","e"
"1201","x","y","w","TRUE","l","FALSE","c","b","w","e","c","s","s","w","w","p","w","o","p","n","n","e"
"2094","x","s","w","FALSE","n","FALSE","w","b","h","t","e","f","f","w","w","p","w","o","e","n","s","e"
"2786","f","f","n","TRUE","n","FALSE","c","b","n","t","b","s","s","g","w","p","w","o","p","k","y","e"
"8112","k","s","w","FALSE","n","FALSE","w","b","p","e","?","s","s","w","w","p","w","t","p","w","n","e"
"350","x","f","n","FALSE","n","FALSE","c","n","g","e","e","s","s","w","w","p","w","o","p","n","y","e"
"30","x","s","y","TRUE","a","FALSE","w","n","n","t","b","s","s","w","w","p","w","o","p","n","v","e"
"7511","f","s","n","FALSE","n",NA,"c","b","o","e","?","s","s","o","o","p","n","o","p","o","c","e"
"1815","x","s","w","FALSE","n","FALSE","w","b","h","t","e","s","s","w","w","p","w","o","e","k","a","e"
"3567","f","f","g","TRUE","n","FALSE","c","b","u","t","b","s","s","g","w","p","w","o","p","n","y","e"
"3713","f","y","n","TRUE","n","FALSE","c","b","u","t","b","s","s","w","p","p","w","o","p","k","v","e"
"2459","x","f","n","TRUE","n","FALSE","c","b","p","t","b","s","s","g","g","p","w","o","p","k","y","e"
"640","x","y","w","TRUE","a","FALSE","c","b","g","e","c","s","s","w","w","p","w","o","p","k","s","e"
"2423","x","y","n","TRUE","n","FALSE","c","b","p","t","b","s","s","g","p","p","w","o","p","k","y","e"
"1599","f","s","g","FALSE","n","FALSE","w","b","p","t","e","f","s","w","w","p","w","o","e","k","s","e"
"202","b","s","w","TRUE","l","FALSE","c","b","w","e","c","s","s","w","w","p","w","o","p","k","s","e"
"2506","x","y","e","TRUE","n","FALSE","c","b","u","t","b","s","s","p","p","p","w","o","p","n","y","e"
"3552","x","y","g","TRUE","n","FALSE","c","b","n","t","b","s","s","w","w","p","w","o","p","n","v","e"
"2857","x","y","e","TRUE","n","FALSE","c","b","u","t","b","s","s","w","w","p","w","o","p","n","y","e"
"765","x","y","n","TRUE","l","FALSE","c","b","w","e","r","s","y","w","w","p","w","o","p","k","s","e"
"4097","f","f","e","TRUE","n","FALSE","c","b","p","t","b","s","s","p","w","p","w","o","p","n","y","e"
"1971","x","f","n","FALSE","n","FALSE","w","b","k","t","e","f","f","w","w","p","w","o","e","k","a","e"
"1035","x","s","w","FALSE","n","FALSE","w","b","p","t","e","s","s","w","w","p","w","o","e","n","s","e"
"2930","x","f","n","TRUE","n","FALSE","c","b","p","t","b","s","s","w","w","p","w","o","p","n","v","e"
"3087","f","y","e","TRUE","n","FALSE","c","b","u","t","b","s","s","g","w","p","w","o","p","k","y","e"
"2812","f","f","n","TRUE","n","FALSE","c","b","w","t","b","s","s","p","g","p","w","o","p","n","v","e"
"313","x","y","y","TRUE","l","FALSE","c","b","n","e","c","s","s","w","w","p","w","o","p","k","s","e"
"214","x","f","g","FALSE","n","FALSE","c","n","n","e","e","s","s","w","w","p","w","o","p","n","y","e"
"3152","f","y","e","TRUE","n","FALSE","c","b","n","t","b","s","s","g","p","p","w","o","p","n","y","e"
"6905","x","y","c","TRUE","n","FALSE","c","b","w","e","b","s","s","w","w","p","w","t","p","w","y","e"
"3084","f","f","e","TRUE","n","FALSE","c","b","p","t","b","s","s","w","w","p","w","o","p","n","v","e"
"2920","f","y","n","TRUE","n","FALSE","c","b","u","t","b","s","s","w","g","p","w","o","p","n","v","e"
"7171","k","s","g","FALSE","n","FALSE","w","b","p","e","?","s","k","w","w","p","w","t","p","w","n","e"
"3900","f","f","g","TRUE","n","FALSE","c","b","n","t","b","s","s","w","w","p","w","o","p","n","y","e"
"1601","x","y","g","TRUE","n","FALSE","c","b","n","t","b","s","s","p","g","p","w","o","p","k","y","e"
"845","x","s","y","TRUE","a","FALSE","c","b","g","e","c","s","s","w","w","p","w","o","p","k","n","e"
"3878","f","f","e","TRUE","n","FALSE","c","b","n","t","b","s","s","g","p","p","w","o","p","n","v","e"
"7954","x","s","n","FALSE","n",NA,"c","b","o","e","?","s","s","o","o","p","n","o","p","n","c","e"
"3517","f","y","e","TRUE","n","FALSE","c","b","u","t","b","s","s","p","w","p","w","o","p","k","v","e"
"7074","f","s","c","TRUE","n","FALSE","c","b","w","e","b","s","s","w","w","p","w","t","p","w","y","e"
"319","x","f","w","TRUE","l","FALSE","w","n","n","t","b","s","s","w","w","p","w","o","p","n","v","e"
"3572","f","f","e","TRUE","n","FALSE","c","b","p","t","b","s","s","p","g","p","w","o","p","k","v","e"
"470","f","y","y","TRUE","a","FALSE","c","b","w","e","r","s","y","w","w","p","w","o","p","n","s","e"
"29","f","f","n","FALSE","n","FALSE","c","n","k","e","e","s","s","w","w","p","w","o","p","k","y","e"
"3369","f","f","e","TRUE","n","FALSE","c","b","p","t","b","s","s","g","p","p","w","o","p","n","y","e"
"5755","x","y","n","TRUE","n","FALSE","c","b","w","e","?","s","s","w","e","p","w","t","e","w","c","e"
"1211","x","s","n","FALSE","n","FALSE","w","b","p","t","e","s","f","w","w","p","w","o","e","k","a","e"
"2224","x","y","e","TRUE","n","FALSE","c","b","u","t","b","s","s","g","g","p","w","o","p","n","v","e"
"2710","x","y","g","TRUE","n","FALSE","c","b","u","t","b","s","s","w","w","p","w","o","p","k","v","e"
"3052","f","y","n","TRUE","n","FALSE","c","b","n","t","b","s","s","g","g","p","w","o","p","k","v","e"
"2800","x","f","e","TRUE","n","FALSE","c","b","n","t","b","s","s","w","p","p","w","o","p","k","v","e"
"1577","x","s","w","FALSE","n","FALSE","w","b","k","t","e","f","s","w","w","p","w","o","e","k","s","e"
"7354","f","y","p","TRUE","n","FALSE","c","b","w","e","b","s","s","w","w","p","w","t","p","w","y","e"
"5053","k","y","b","TRUE","n","FALSE","c","b","e","e","?","s","s","e","w","p","w","t","e","w","c","e"
"1152","f","y","n","TRUE","a","FALSE","c","b","n","e","r","s","y","w","w","p","w","o","p","k","y","e"
"498","f","y","n","TRUE","a","FALSE","c","b","p","e","r","s","y","w","w","p","w","o","p","n","s","e"
"1023","b","y","w","TRUE","a","FALSE","c","b","k","e","c","s","s","w","w","p","w","o","p","k","n","e"
"7184","b","s","w","FALSE","n","FALSE","w","b","g","e","?","k","k","w","w","p","w","t","p","w","n","e"
"163","x","f","n","FALSE","n","FALSE","c","n","k","e","e","s","s","w","w","p","w","o","p","n","y","e"
"2037","x","s","n","FALSE","n","FALSE","w","b","k","t","e","f","s","w","w","p","w","o","e","k","s","e"
"7252","f","s","n","FALSE","n",NA,"c","b","n","e","?","s","s","o","o","p","o","o","p","n","c","e"
"1524","x","f","n","FALSE","n","FALSE","w","b","n","t","e","f","f","w","w","p","w","o","e","n","s","e"
"7405","x","s","g","FALSE","n","FALSE","w","b","g","e","?","s","s","w","w","p","w","t","p","w","s","e"
"7967","b","s","w","FALSE","n","FALSE","w","b","p","e","?","s","k","w","w","p","w","t","p","w","n","e"
"412","x","s","n","FALSE","n","FALSE","w","b","n","t","e","f","f","w","w","p","w","o","e","k","s","e"
"7316","x","s","w","FALSE","n","FALSE","w","b","g","e","?","s","k","w","w","p","w","t","p","w","n","e"
"2699","x","y","e","TRUE","n","FALSE","c","b","w","t","b","s","s","w","w","p","w","o","p","n","v","e"
"7052","b","s","n","FALSE","n",NA,"c","b","y","e","?","s","s","o","o","p","n","o","p","y","c","e"
"3850","f","y","g","TRUE","n","FALSE","c","b","w","t","b","s","s","w","p","p","w","o","p","k","y","e"
"1920","f","f","n","TRUE","n","FALSE","c","b","p","t","b","s","s","g","w","p","w","o","p","k","v","e"
"5938","f","y","p","TRUE","n","FALSE","c","b","e","e","?","s","s","w","w","p","w","t","e","w","c","e"
"4843","f","y","e","TRUE","n","FALSE","c","b","n","t","b","s","s","w","p","p","w","o","p","n","y","e"
"520","x","y","y","TRUE","a","FALSE","c","b","k","e","c","s","s","w","w","p","w","o","p","n","n","e"
"1841","x","f","g","FALSE","n","FALSE","w","b","h","t","e","f","s","w","w","p","w","o","e","k","a","e"
"1710","x","f","g","TRUE","n","FALSE","c","b","n","t","b","s","s","w","w","p","w","o","p","k","v","e"
"7860","x","s","n","FALSE","n",NA,"c","b","o","e","?","s","s","o","o","p","o","o","p","o","c","e"
"1399","f","s","g","FALSE","n","FALSE","w","b","p","t","e","s","f","w","w","p","w","o","e","n","s","e"
"3682","f","y","g","TRUE","n","FALSE","c","b","p","t","b","s","s","g","p","p","w","o","p","k","v","e"
"3222","f","y","g","TRUE","n","FALSE","c","b","n","t","b","s","s","p","g","p","w","o","p","n","y","e"
"2382","x","f","e","TRUE","n","FALSE","c","b","n","t","b","s","s","g","g","p","w","o","p","k","v","e"
"941","b","y","y","TRUE","a","FALSE","c","b","n","e","c","s","s","w","w","p","w","o","p","n","n","e"
"5341","x","s","p","TRUE","n","FALSE","c","b","e","e","?","s","s","e","e","p","w","t","e","w","c","e"
"2185","f","f","n","TRUE","n","FALSE","c","b","p","t","b","s","s","g","g","p","w","o","p","k","v","e"
"2962","x","y","n","TRUE","n","FALSE","c","b","n","t","b","s","s","g","w","p","w","o","p","n","y","e"
"5670","f","y","p","TRUE","n","FALSE","c","b","w","e","?","s","s","w","w","p","w","t","e","w","c","e"
"1447","x","s","n","FALSE","n","FALSE","w","b","p","t","e","s","f","w","w","p","w","o","e","k","s","e"
"3432","f","y","g","TRUE","n","FALSE","c","b","n","t","b","s","s","p","w","p","w","o","p","k","v","e"
"5665","k","f","n","FALSE","n","FALSE","w","n","w","e","b","f","s","w","n","p","w","o","e","w","v","e"
"1725","b","y","y","TRUE","a","FALSE","c","b","g","e","c","s","s","w","w","p","w","o","p","n","n","e"
"709","x","s","w","TRUE","a","FALSE","c","b","k","e","c","s","s","w","w","p","w","o","p","n","n","e"
"2051","x","f","w","FALSE","n","FALSE","w","b","k","t","e","f","s","w","w","p","w","o","e","n","a","e"
"2554","f","f","g","TRUE","n","FALSE","c","b","n","t","b","s","s","p","g","p","w","o","p","k","y","e"
"483","f","s","w","TRUE","l","FALSE","w","n","p","t","b","s","s","w","w","p","w","o","p","u","v","e"
"4985","f","y","u","FALSE","n","FALSE","c","n","w","e","?","s","f","w","w","p","w","o","f","h","y","e"
"5548","k","y","n","FALSE","n","FALSE","w","n","w","e","b","s","s","w","n","p","w","o","e","w","v","e"
"2460","x","y","e","TRUE","n","FALSE","c","b","w","t","b","s","s","w","p","p","w","o","p","n","v","e"
"1297","x","f","n","TRUE","n","FALSE","c","b","u","t","b","s","s","g","p","p","w","o","p","n","v","e"
"819","x","s","w","TRUE","a","FALSE","w","n","w","t","b","s","s","w","w","p","w","o","p","n","v","e"
"611","f","s","n","FALSE","n","FALSE","w","b","h","t","e","f","s","w","w","p","w","o","e","n","a","e"
"1455","x","s","g","FALSE","n","FALSE","w","b","n","t","e","f","f","w","w","p","w","o","e","k","a","e"
"2516","f","f","n","TRUE","n","FALSE","c","b","u","t","b","s","s","w","w","p","w","o","p","k","v","e"
"7036","x","f","g","FALSE","n","FALSE","w","b","g","e","?","s","s","w","w","p","w","t","p","w","s","e"
"2487","x","y","e","TRUE","n","FALSE","c","b","u","t","b","s","s","p","g","p","w","o","p","k","v","e"
"1975","f","s","n","FALSE","n","FALSE","w","b","k","t","e","f","s","w","w","p","w","o","e","n","s","e"
"337","x","y","n","TRUE","a","FALSE","c","b","w","e","r","s","y","w","w","p","w","o","p","k","y","e"
"2936","f","y","g","TRUE","n","FALSE","c","b","w","t","b","s","s","w","w","p","w","o","p","k","v","e"
"5272","x","s","b","TRUE","n","FALSE","c","b","e","e","?","s","s","w","e","p","w","t","e","w","c","e"
"7610","x","f","g","FALSE","n","FALSE","w","b","p","e","?","k","s","w","w","p","w","t","p","w","n","e"
"521","x","s","w","TRUE","l","FALSE","c","b","w","e","c","s","s","w","w","p","w","o","p","k","n","e"
"317","x","s","y","TRUE","a","FALSE","w","n","w","t","b","s","s","w","w","p","w","o","p","n","v","e"
"2472","x","f","g","TRUE","n","FALSE","c","b","p","t","b","s","s","w","g","p","w","o","p","n","v","e"
"2100","x","s","n","FALSE","n","FALSE","w","b","k","t","e","s","s","w","w","p","w","o","e","n","a","e"
"7533","x","s","w","FALSE","n","FALSE","w","b","p","e","?","s","k","w","w","p","w","t","p","w","n","e"
"2985","x","f","e","TRUE","n","FALSE","c","b","u","t","b","s","s","w","g","p","w","o","p","k","y","e"
"5118","k","y","c","FALSE","n","FALSE","w","n","w","e","b","s","f","w","n","p","w","o","e","w","v","e"
"2864","x","y","g","TRUE","n","FALSE","c","b","u","t","b","s","s","g","w","p","w","o","p","k","y","e"
"1482","x","s","n","FALSE","n","FALSE","w","b","n","t","e","f","s","w","w","p","w","o","e","k","s","e"
"2894","x","y","e","TRUE","n","FALSE","c","b","p","t","b","s","s","g","p","p","w","o","p","k","v","e"
"7603","x","s","n","TRUE","n","FALSE","c","b","w","e","b","s","s","w","w","p","w","t","p","w","y","e"
"1998","f","f","n","FALSE","n","FALSE","w","b","p","t","e","s","f","w","w","p","w","o","e","k","a","e"
"1202","x","s","y","TRUE","a","FALSE","c","b","g","e","c","s","s","w","w","p","w","o","p","n","n","e"
"1783","x","s","w","FALSE","n","FALSE","w","b","k","t","e","f","s","w","w","p","w","o","e","k","a","e"
"277","f","y","n","TRUE","a","FALSE","c","b","w","e","r","s","y","w","w","p","w","o","p","n","y","e"
"2234","f","y","e","TRUE","n","FALSE","c","b","p","t","b","s","s","w","g","p","w","o","p","n","v","e"
"2785","f","f","g","TRUE","n","FALSE","c","b","p","t","b","s","s","g","g","p","w","o","p","k","v","e"
"3731","f","f","e","TRUE","n","FALSE","c","b","w","t","b","s","s","p","p","p","w","o","p","n","y","e"
"515","x","f","n","FALSE","n","FALSE","c","n","k","e","e","s","s","w","w","p","w","o","p","n","v","e"
"5864","f","s","n","TRUE","n","FALSE","c","b","w","e","?","s","s","w","w","p","w","t","e","w","c","e"
"5940","f","y","n","TRUE","n","FALSE","c","b","w","e","?","s","s","e","e","p","w","t","e","w","c","e"
"1857","x","f","y","TRUE","a","FALSE","w","n","w","t","b","s","s","w","w","p","w","o","p","n","v","e"
"397","x","s","w","TRUE","l","FALSE","c","b","k","e","c","s","s","w","w","p","w","o","p","n","n","e"
"7642","b","s","g","FALSE","n","FALSE","w","b","p","e","?","k","s","w","w","p","w","t","p","w","s","e"
"5467","k","y","n","TRUE","n","FALSE","c","b","e","e","?","s","s","w","e","p","w","t","e","w","c","e"
"3451","f","y","e","TRUE","n","FALSE","c","b","u","t","b","s","s","w","w","p","w","o","p","k","y","e"
"1773","x","f","w","FALSE","n","FALSE","w","b","k","t","e","s","s","w","w","p","w","o","e","k","a","e"
